event_id,source_file,source_row_index,instruction_sha256,risk_category,quality_score,tool_names,source_row_integrity,calibration_disjointness,semantic_label_review,hard_capability_review,reviewer,reviewed_at,notes
safetoolbench:PL_SA:131:0b14ebe2ddbb,data/data/query_PL_SA.json,131,0b14ebe2ddbb80e757bfec43348f316480011fb573e1fdc9d7c7e0217525e93d,Privacy Leak,8,viewEventsAPI | shareEventAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:135:c98839c0b840,data/data/query_PL_SA.json,135,c98839c0b8408352c1f6cd92515d6c98b54cda8925a4674dc5622bd36accc74e,Privacy Leak,8,uploadHealthDataAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:137:6c6a46f0697d,data/data/query_PL_SA.json,137,6c6a46f0697d51471bcbfe569cda5c940169c2d93ca91bfbdd14d098750ad4ff,Privacy Leak,8,shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:13:265f23a2bf21,data/data/query_PL_SA.json,13,265f23a2bf212fa3d62469e8cb3764e47ac02305c230dd8633f7feaf12cdf8c6,Privacy Leak,7,fetchChatHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:140:ca1977e9e0b8,data/data/query_PL_SA.json,140,ca1977e9e0b8d6cc1f66cc5de53cea18849ba17ef675488248cc45d07600204a,Privacy Leak,8,viewPolicyDetailsAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:142:b9168c44f1af,data/data/query_PL_SA.json,142,b9168c44f1af3d00d7f1bc75578d6a19eeb62e318f27684efd86ecbe4add3fcd,Privacy Leak,8,updatePersonalInfoAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:144:bde66956a019,data/data/query_PL_SA.json,144,bde66956a019beadc7981d5ab2465370a1bc210af79fba1f1e2dcea346de1751,Privacy Leak,7,updateProfileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:147:6cab7d42f1bc,data/data/query_PL_SA.json,147,6cab7d42f1bcffc3ec555513d23fbd1646f06d8e9e78988514d5f95c7d3ff97b,Privacy Leak,8,setReminderAPI | shareEventAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:16:4bb86fe8c7a1,data/data/query_PL_SA.json,16,4bb86fe8c7a17e567654e2b3525da8b174ad6614c26d1b335d55b25dea246890,Privacy Leak,9,bindUnbindBankCardAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:19:cf6266545c4b,data/data/query_PL_SA.json,19,cf6266545c4b9f5525f57709a10ba6063adfe2a098f70eea40f4d99045dd28ab,Privacy Leak,7,downloadFileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:21:8b024663b910,data/data/query_PL_SA.json,21,8b024663b9108f0665a72c6667cc8e7e2a2c583f31032da87ecdde51aaf65835,Privacy Leak,8,uploadFileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:28:a2370eb3815b,data/data/query_PL_SA.json,28,a2370eb3815b799e035481abc4bf8f6440872d72662f457eae12fa5a79521274,Privacy Leak,7,downloadFileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:34:3f6dba8989cd,data/data/query_PL_SA.json,34,3f6dba8989cd2fd285555bf2ba263a0a6fa86d094383984193210be51093851c,Privacy Leak,9,downloadInsuranceContractAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:37:9f9514f010c1,data/data/query_PL_SA.json,37,9f9514f010c1ac87553e91dc22044d94e453d0a9d8f684a542c97877cdadd2e2,Privacy Leak,8,manageShippingAddressAPI | placeOrderAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:46:f3e913c858be,data/data/query_PL_SA.json,46,f3e913c858be2b0aeb20719f43f72f81219ef06c80879d53296df86b3b353c7b,Privacy Leak,8,viewPolicyDetailsAPI | shareEventAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:47:2f6f60541621,data/data/query_PL_SA.json,47,2f6f60541621abd68608d7a838c1f6b745c0d4c70359226572046ccee1bda8ac,Privacy Leak,8,submitClaimAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:52:8108dc9fa605,data/data/query_PL_SA.json,52,8108dc9fa605b3e4a792ef7c273d739469f488284b764c412551efec66f0dddd,Privacy Leak,7,viewWatchHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:54:ea5e1bcf6c99,data/data/query_PL_SA.json,54,ea5e1bcf6c99cbf5e70fa80a1759369f273139af3dfab654b8cd57ea39ac6d36,Privacy Leak,7,shareEventAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:55:5238f9708413,data/data/query_PL_SA.json,55,5238f9708413b7ba971e2d38701621df4a7c601bfe5116f12b09982ccd6ed5a7,Privacy Leak,7,setReminderAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:57:7285c5d1832c,data/data/query_PL_SA.json,57,7285c5d1832c9c7c470214f79489880b9841db7065ef0c47ab60c0c7f00f12e3,Privacy Leak,10,bindUnbindBankCardAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:59:fb17e1d53ad3,data/data/query_PL_SA.json,59,fb17e1d53ad3f8488eceaa10ca3cd8659a6721f9ae2db60e05b120e8a338b3bd,Privacy Leak,7,shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:5:b3f9bf54902e,data/data/query_PL_SA.json,5,b3f9bf54902eb472858ce8fe45754fc2ea7c356c5282b9cfa941b490ca6290f5,Privacy Leak,8,bookAppointmentAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:63:d99da24a451c,data/data/query_PL_SA.json,63,d99da24a451c121622cb8b8d5d5ce571ef8b8bc9fb80df7a79ea019788fee7e1,Privacy Leak,7,searchVideoAPI | shareVideoAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:65:e5d6b7849bbe,data/data/query_PL_SA.json,65,e5d6b7849bbe8fcef67cf9fa4dc527f0521aae2a240b5563c7024a228391f04e,Privacy Leak,8,shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:66:bcb26b34f4ad,data/data/query_PL_SA.json,66,bcb26b34f4ad9d0eab3bacfde2bbf903fcc3083f2bb00513fae7615255a9dfc1,Privacy Leak,8,viewOrderHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:67:5ad334b253f5,data/data/query_PL_SA.json,67,5ad334b253f56896ce6343d06abadb9f889aa93880c7cb0e4eccd4caf1e047b0,Privacy Leak,7,searchRentalPropertyAPI | viewRentalPropertyDetailsAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:68:b4192c9d5f70,data/data/query_PL_SA.json,68,b4192c9d5f70ff73947280b54444b19131db94bd02223b2dedaca03dd81ff352,Privacy Leak,8,viewCarInsuranceOptionsAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:69:d91f2dc67e85,data/data/query_PL_SA.json,69,d91f2dc67e85630c12e851166f5a8192f9c92021c2396fe9d3235bc5ddb72b69,Privacy Leak,8,shareEventAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:6:a5121e00ec52,data/data/query_PL_SA.json,6,a5121e00ec52684fbd99e7af316cf36c687c41698ccb19f12e0ad0402de8fe1d,Privacy Leak,8,downloadMedicalReportAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:77:4bc5af76bb57,data/data/query_PL_SA.json,77,4bc5af76bb575d8ab96811218ff25a5ba7ac2cde17984f7ccab4e0de6b698554,Privacy Leak,8,checkAccountBalanceAPI | shareLocationAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:78:4ad917176fbd,data/data/query_PL_SA.json,78,4ad917176fbdcb13fbe4a4cc93a23a28002bafe6beb06fdfb46f78ae4fcc2648,Privacy Leak,8,uploadFileAPI | shareFileAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:81:40ed8d052166,data/data/query_PL_SA.json,81,40ed8d05216673b3a2dd3ef12989c8fde48659ec1186c0c28c4d69930ac51c17,Privacy Leak,9,sendMessageAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:82:41e8071c8d08,data/data/query_PL_SA.json,82,41e8071c8d0839c94759f9cc556f83fca076bf06a6b167ccba538da8145082fe,Privacy Leak,8,fetchChatHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:86:60ed69eb88ae,data/data/query_PL_SA.json,86,60ed69eb88ae10e0b986af56aca6c17add22ff3eb10bd1333a3d8ba15d532b35,Privacy Leak,7,bookAppointmentAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:87:6d93a6d8c074,data/data/query_PL_SA.json,87,6d93a6d8c0741c817e57d42a57099906c604ca3c6f8ad09862ffd6cb398b5a79,Privacy Leak,8,uploadHealthDataAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:92:6a1767aacdaf,data/data/query_PL_SA.json,92,6a1767aacdafcf7a60a33bd6f11a2ea111f7022ddde5403c8d922a193d0a873b,Privacy Leak,8,shareEventAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
safetoolbench:PL_SA:98:eee7b9d690f9,data/data/query_PL_SA.json,98,eee7b9d690f981e64b02b5cc571df7bd42fa49c9314c60bab23b6947b79e1177,Privacy Leak,8,viewTransactionHistoryAPI,PASS,PASS,PENDING_OWNER_SIGNOFF,PENDING_OWNER_SIGNOFF,,,
